"ANO_CMPT","MES_CMPT","CNES","Name_CNES","Indicador","Nome_Indicador"
"2023","12","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","2,6993","Giro de Leito da Produção Hospitalar"
"2023","12","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,8327","Giro de Leito da Produção Hospitalar"
"2023","12","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","4,1235","Giro de Leito da Produção Hospitalar"
"2023","12","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","4,2576","Giro de Leito da Produção Hospitalar"
"2023","12","0010510","HU da Universidade de Brasília (HUB-UnB)","4,5818","Giro de Leito da Produção Hospitalar"
"2023","12","0012505","HU Antônio Pedro (HUAP-UFF)","3,0975","Giro de Leito da Produção Hospitalar"
"2023","12","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,1333","Giro de Leito da Produção Hospitalar"
"2023","12","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","4,2857","Giro de Leito da Produção Hospitalar"
"2023","12","2017644","HU Getúlio Vargas (HUGV-UFAM)","1,8224","Giro de Leito da Produção Hospitalar"
"2023","12","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","3,5551","Giro de Leito da Produção Hospitalar"
"2023","12","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","3,8","Giro de Leito da Produção Hospitalar"
"2023","12","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","2,6423","Giro de Leito da Produção Hospitalar"
"2023","12","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","3,0622","Giro de Leito da Produção Hospitalar"
"2023","12","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","2,3106","Giro de Leito da Produção Hospitalar"
"2023","12","2295415","HU Gaffree e Guinle (HUGG-Unirio)","2,7215","Giro de Leito da Produção Hospitalar"
"2023","12","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,6182","Giro de Leito da Produção Hospitalar"
"2023","12","2338424","HC da Universidade Federal de Goiás (HC-UFG)","2,6848","Giro de Leito da Produção Hospitalar"
"2023","12","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","3,1814","Giro de Leito da Produção Hospitalar"
"2023","12","2400243","HU Lauro Wanderley (HULW-UFPB)","2,8889","Giro de Leito da Produção Hospitalar"
"2023","12","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","5,2847","Giro de Leito da Produção Hospitalar"
"2023","12","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,7194","Giro de Leito da Produção Hospitalar"
"2023","12","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","3,5745","Giro de Leito da Produção Hospitalar"
"2023","12","2561492","HU Walter Cantídio (HUWC-UFC)","2,5685","Giro de Leito da Produção Hospitalar"
"2023","12","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,3038","Giro de Leito da Produção Hospitalar"
"2023","12","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","2,9808","Giro de Leito da Produção Hospitalar"
"2023","12","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","2,297","Giro de Leito da Produção Hospitalar"
"2023","12","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","5,0476","Giro de Leito da Produção Hospitalar"
"2023","12","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","1,797","Giro de Leito da Produção Hospitalar"
"2023","12","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,0651","Giro de Leito da Produção Hospitalar"
"2023","12","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","2,9931","Giro de Leito da Produção Hospitalar"
"2023","12","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,276","Giro de Leito da Produção Hospitalar"
"2023","12","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,4709","Giro de Leito da Produção Hospitalar"
"2023","12","3432076","HU da Universidade Federal do Amapá (HU-Unifap)","1,4667","Giro de Leito da Produção Hospitalar"
"2023","12","3654826","Hospital de Doenças Tropicais (HDT-UFT)","2,8571","Giro de Leito da Produção Hospitalar"
"2023","12","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","6,7742","Giro de Leito da Produção Hospitalar"
"2023","12","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,825","Giro de Leito da Produção Hospitalar"
"2023","12","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","8,4848","Giro de Leito da Produção Hospitalar"
"2023","12","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","4,7067","Giro de Leito da Produção Hospitalar"
"2023","12","6568343","Hospital Universitário de Lagarto (HUL-UFS)","2,0259","Giro de Leito da Produção Hospitalar"
"2024","01","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","3,9283","Giro de Leito da Produção Hospitalar"
"2024","01","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,7956","Giro de Leito da Produção Hospitalar"
"2024","01","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,6503","Giro de Leito da Produção Hospitalar"
"2024","01","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","3,963","Giro de Leito da Produção Hospitalar"
"2024","01","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","3,7677","Giro de Leito da Produção Hospitalar"
"2024","01","0010510","HU da Universidade de Brasília (HUB-UnB)","3,5364","Giro de Leito da Produção Hospitalar"
"2024","01","0012505","HU Antônio Pedro (HUAP-UFF)","3,9407","Giro de Leito da Produção Hospitalar"
"2024","01","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,6736","Giro de Leito da Produção Hospitalar"
"2024","01","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,6296","Giro de Leito da Produção Hospitalar"
"2024","01","2017644","HU Getúlio Vargas (HUGV-UFAM)","2,5197","Giro de Leito da Produção Hospitalar"
"2024","01","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","3,286","Giro de Leito da Produção Hospitalar"
"2024","01","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","4,0786","Giro de Leito da Produção Hospitalar"
"2024","01","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","3,7591","Giro de Leito da Produção Hospitalar"
"2024","01","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","2,973","Giro de Leito da Produção Hospitalar"
"2024","01","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","2,5528","Giro de Leito da Produção Hospitalar"
"2024","01","2295415","HU Gaffree e Guinle (HUGG-Unirio)","2,8291","Giro de Leito da Produção Hospitalar"
"2024","01","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,1955","Giro de Leito da Produção Hospitalar"
"2024","01","2338424","HC da Universidade Federal de Goiás (HC-UFG)","2,9022","Giro de Leito da Produção Hospitalar"
"2024","01","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","3,6512","Giro de Leito da Produção Hospitalar"
"2024","01","2400243","HU Lauro Wanderley (HULW-UFPB)","3,4056","Giro de Leito da Produção Hospitalar"
"2024","01","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","4,6528","Giro de Leito da Produção Hospitalar"
"2024","01","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,5969","Giro de Leito da Produção Hospitalar"
"2024","01","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","3,5106","Giro de Leito da Produção Hospitalar"
"2024","01","2561492","HU Walter Cantídio (HUWC-UFC)","2,8477","Giro de Leito da Produção Hospitalar"
"2024","01","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,1814","Giro de Leito da Produção Hospitalar"
"2024","01","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","3,2981","Giro de Leito da Produção Hospitalar"
"2024","01","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","1,9818","Giro de Leito da Produção Hospitalar"
"2024","01","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","2,7143","Giro de Leito da Produção Hospitalar"
"2024","01","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","2,2893","Giro de Leito da Produção Hospitalar"
"2024","01","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,2663","Giro de Leito da Produção Hospitalar"
"2024","01","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","2,9656","Giro de Leito da Produção Hospitalar"
"2024","01","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,6","Giro de Leito da Produção Hospitalar"
"2024","01","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,5421","Giro de Leito da Produção Hospitalar"
"2024","01","3432076","HU da Universidade Federal do Amapá (HU-Unifap)","1,8947","Giro de Leito da Produção Hospitalar"
"2024","01","3654826","Hospital de Doenças Tropicais (HDT-UFT)","2,102","Giro de Leito da Produção Hospitalar"
"2024","01","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","6,9355","Giro de Leito da Produção Hospitalar"
"2024","01","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,7708","Giro de Leito da Produção Hospitalar"
"2024","01","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","3,2424","Giro de Leito da Produção Hospitalar"
"2024","01","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","5,42","Giro de Leito da Produção Hospitalar"
"2024","01","6568343","Hospital Universitário de Lagarto (HUL-UFS)","2,563","Giro de Leito da Produção Hospitalar"
"2024","02","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,5212","Giro de Leito da Produção Hospitalar"
"2024","02","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,146","Giro de Leito da Produção Hospitalar"
"2024","02","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,8252","Giro de Leito da Produção Hospitalar"
"2024","02","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","2,9753","Giro de Leito da Produção Hospitalar"
"2024","02","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","3,7222","Giro de Leito da Produção Hospitalar"
"2024","02","0010510","HU da Universidade de Brasília (HUB-UnB)","3,8227","Giro de Leito da Produção Hospitalar"
"2024","02","0012505","HU Antônio Pedro (HUAP-UFF)","2,6695","Giro de Leito da Produção Hospitalar"
"2024","02","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","2,7057","Giro de Leito da Produção Hospitalar"
"2024","02","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","2,8287","Giro de Leito da Produção Hospitalar"
"2024","02","2017644","HU Getúlio Vargas (HUGV-UFAM)","2,5526","Giro de Leito da Produção Hospitalar"
"2024","02","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","3,2797","Giro de Leito da Produção Hospitalar"
"2024","02","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","3,6071","Giro de Leito da Produção Hospitalar"
"2024","02","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","2,8613","Giro de Leito da Produção Hospitalar"
"2024","02","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","3,5162","Giro de Leito da Produção Hospitalar"
"2024","02","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","1,6708","Giro de Leito da Produção Hospitalar"
"2024","02","2295415","HU Gaffree e Guinle (HUGG-Unirio)","2,5","Giro de Leito da Produção Hospitalar"
"2024","02","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,9409","Giro de Leito da Produção Hospitalar"
"2024","02","2338424","HC da Universidade Federal de Goiás (HC-UFG)","3,2101","Giro de Leito da Produção Hospitalar"
"2024","02","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","4,2256","Giro de Leito da Produção Hospitalar"
"2024","02","2400243","HU Lauro Wanderley (HULW-UFPB)","2,9611","Giro de Leito da Produção Hospitalar"
"2024","02","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","4,3264","Giro de Leito da Produção Hospitalar"
"2024","02","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,0255","Giro de Leito da Produção Hospitalar"
"2024","02","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","2,9362","Giro de Leito da Produção Hospitalar"
"2024","02","2561492","HU Walter Cantídio (HUWC-UFC)","2,7208","Giro de Leito da Produção Hospitalar"
"2024","02","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,4557","Giro de Leito da Produção Hospitalar"
"2024","02","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","2,9135","Giro de Leito da Produção Hospitalar"
"2024","02","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","1,9818","Giro de Leito da Produção Hospitalar"
"2024","02","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","4,7619","Giro de Leito da Produção Hospitalar"
"2024","02","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","2,2741","Giro de Leito da Produção Hospitalar"
"2024","02","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,2249","Giro de Leito da Produção Hospitalar"
"2024","02","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","3,1858","Giro de Leito da Produção Hospitalar"
"2024","02","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,556","Giro de Leito da Produção Hospitalar"
"2024","02","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,4053","Giro de Leito da Produção Hospitalar"
"2024","02","3432076","HU da Universidade Federal do Amapá (HU-Unifap)","1,2396","Giro de Leito da Produção Hospitalar"
"2024","02","3654826","Hospital de Doenças Tropicais (HDT-UFT)","2,7959","Giro de Leito da Produção Hospitalar"
"2024","02","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","6,1935","Giro de Leito da Produção Hospitalar"
"2024","02","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,6208","Giro de Leito da Produção Hospitalar"
"2024","02","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","3,8472","Giro de Leito da Produção Hospitalar"
"2024","02","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","3,7867","Giro de Leito da Produção Hospitalar"
"2024","02","6568343","Hospital Universitário de Lagarto (HUL-UFS)","2,5798","Giro de Leito da Produção Hospitalar"
"2024","03","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,8502","Giro de Leito da Produção Hospitalar"
"2024","03","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","2,4599","Giro de Leito da Produção Hospitalar"
"2024","03","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,6503","Giro de Leito da Produção Hospitalar"
"2024","03","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","4,1605","Giro de Leito da Produção Hospitalar"
"2024","03","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","3,9899","Giro de Leito da Produção Hospitalar"
"2024","03","0010510","HU da Universidade de Brasília (HUB-UnB)","5,2636","Giro de Leito da Produção Hospitalar"
"2024","03","0012505","HU Antônio Pedro (HUAP-UFF)","3,2203","Giro de Leito da Produção Hospitalar"
"2024","03","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,0299","Giro de Leito da Produção Hospitalar"
"2024","03","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,8726","Giro de Leito da Produção Hospitalar"
"2024","03","2017644","HU Getúlio Vargas (HUGV-UFAM)","2,992","Giro de Leito da Produção Hospitalar"
"2024","03","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","4,0064","Giro de Leito da Produção Hospitalar"
"2024","03","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","3,8107","Giro de Leito da Produção Hospitalar"
"2024","03","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","2,6131","Giro de Leito da Produção Hospitalar"
"2024","03","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","3,7568","Giro de Leito da Produção Hospitalar"
"2024","03","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","1,9503","Giro de Leito da Produção Hospitalar"
"2024","03","2295415","HU Gaffree e Guinle (HUGG-Unirio)","2,9114","Giro de Leito da Produção Hospitalar"
"2024","03","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,5682","Giro de Leito da Produção Hospitalar"
"2024","03","2338424","HC da Universidade Federal de Goiás (HC-UFG)","2,6051","Giro de Leito da Produção Hospitalar"
"2024","03","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","4,2302","Giro de Leito da Produção Hospitalar"
"2024","03","2400243","HU Lauro Wanderley (HULW-UFPB)","3,4444","Giro de Leito da Produção Hospitalar"
"2024","03","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","4,7847","Giro de Leito da Produção Hospitalar"
"2024","03","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,1122","Giro de Leito da Produção Hospitalar"
"2024","03","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","4,0213","Giro de Leito da Produção Hospitalar"
"2024","03","2561492","HU Walter Cantídio (HUWC-UFC)","2,4873","Giro de Leito da Produção Hospitalar"
"2024","03","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,1308","Giro de Leito da Produção Hospitalar"
"2024","03","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","2,2212","Giro de Leito da Produção Hospitalar"
"2024","03","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","1,7333","Giro de Leito da Produção Hospitalar"
"2024","03","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","4,381","Giro de Leito da Produção Hospitalar"
"2024","03","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","3,1015","Giro de Leito da Produção Hospitalar"
"2024","03","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,3314","Giro de Leito da Produção Hospitalar"
"2024","03","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","3,5092","Giro de Leito da Produção Hospitalar"
"2024","03","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,92","Giro de Leito da Produção Hospitalar"
"2024","03","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,3526","Giro de Leito da Produção Hospitalar"
"2024","03","3432076","HU da Universidade Federal do Amapá (HU-Unifap)","1,8571","Giro de Leito da Produção Hospitalar"
"2024","03","3654826","Hospital de Doenças Tropicais (HDT-UFT)","2,2449","Giro de Leito da Produção Hospitalar"
"2024","03","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","7,2419","Giro de Leito da Produção Hospitalar"
"2024","03","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,4792","Giro de Leito da Produção Hospitalar"
"2024","03","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","3,5","Giro de Leito da Produção Hospitalar"
"2024","03","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","5,5133","Giro de Leito da Produção Hospitalar"
"2024","03","6568343","Hospital Universitário de Lagarto (HUL-UFS)","3,042","Giro de Leito da Produção Hospitalar"
"2024","04","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,8958","Giro de Leito da Produção Hospitalar"
"2024","04","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","3,0292","Giro de Leito da Produção Hospitalar"
"2024","04","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,3916","Giro de Leito da Produção Hospitalar"
"2024","04","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","3,7778","Giro de Leito da Produção Hospitalar"
"2024","04","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","4,6616","Giro de Leito da Produção Hospitalar"
"2024","04","0010510","HU da Universidade de Brasília (HUB-UnB)","5,7208","Giro de Leito da Produção Hospitalar"
"2024","04","0012505","HU Antônio Pedro (HUAP-UFF)","3,0339","Giro de Leito da Produção Hospitalar"
"2024","04","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","3,4529","Giro de Leito da Produção Hospitalar"
"2024","04","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","4,2264","Giro de Leito da Produção Hospitalar"
"2024","04","2017644","HU Getúlio Vargas (HUGV-UFAM)","2,888","Giro de Leito da Produção Hospitalar"
"2024","04","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","3,2754","Giro de Leito da Produção Hospitalar"
"2024","04","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","3,3821","Giro de Leito da Produção Hospitalar"
"2024","04","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","4,4964","Giro de Leito da Produção Hospitalar"
"2024","04","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","3,2378","Giro de Leito da Produção Hospitalar"
"2024","04","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","2,4845","Giro de Leito da Produção Hospitalar"
"2024","04","2295415","HU Gaffree e Guinle (HUGG-Unirio)","3,4557","Giro de Leito da Produção Hospitalar"
"2024","04","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,684","Giro de Leito da Produção Hospitalar"
"2024","04","2338424","HC da Universidade Federal de Goiás (HC-UFG)","2,5761","Giro de Leito da Produção Hospitalar"
"2024","04","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","3,7651","Giro de Leito da Produção Hospitalar"
"2024","04","2400243","HU Lauro Wanderley (HULW-UFPB)","3,5611","Giro de Leito da Produção Hospitalar"
"2024","04","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","4,1944","Giro de Leito da Produção Hospitalar"
"2024","04","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,1786","Giro de Leito da Produção Hospitalar"
"2024","04","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","3,8936","Giro de Leito da Produção Hospitalar"
"2024","04","2561492","HU Walter Cantídio (HUWC-UFC)","2,467","Giro de Leito da Produção Hospitalar"
"2024","04","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,2405","Giro de Leito da Produção Hospitalar"
"2024","04","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","2,5192","Giro de Leito da Produção Hospitalar"
"2024","04","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","1,703","Giro de Leito da Produção Hospitalar"
"2024","04","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","4,3333","Giro de Leito da Produção Hospitalar"
"2024","04","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","1,736","Giro de Leito da Produção Hospitalar"
"2024","04","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","3,8698","Giro de Leito da Produção Hospitalar"
"2024","04","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","3,5849","Giro de Leito da Produção Hospitalar"
"2024","04","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","3,288","Giro de Leito da Produção Hospitalar"
"2024","04","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,6263","Giro de Leito da Produção Hospitalar"
"2024","04","3432076","HU da Universidade Federal do Amapá (HU-Unifap)","2,2889","Giro de Leito da Produção Hospitalar"
"2024","04","3654826","Hospital de Doenças Tropicais (HDT-UFT)","2,4694","Giro de Leito da Produção Hospitalar"
"2024","04","4014111","Hospital Universitário Ana Bezerra (Huab-UFRN)","5,2581","Giro de Leito da Produção Hospitalar"
"2024","04","4044916","HU Cassiano Antônio Moraes (Hucam-UFES)","3,7917","Giro de Leito da Produção Hospitalar"
"2024","04","5586348","HU da Univ. Federal de São Carlos (HU-Ufscar)","3,2917","Giro de Leito da Produção Hospitalar"
"2024","04","6042414","HU da Univ. Fed. Vale do São Francisco (HU-Univasf)","3,6733","Giro de Leito da Produção Hospitalar"
"2024","04","6568343","Hospital Universitário de Lagarto (HUL-UFS)","2,479","Giro de Leito da Produção Hospitalar"
"2024","05","0000396","HC da Univ. Federal de Pernambuco (HC-UFPE)","4,7622","Giro de Leito da Produção Hospitalar"
"2024","05","0002534","HU da Universidade Federal de Sergipe (HU-UFS)","2,8248","Giro de Leito da Produção Hospitalar"
"2024","05","0003816","HU Professor Edgard Santos (Hupes-UFBA)","2,6469","Giro de Leito da Produção Hospitalar"
"2024","05","0004731","Maternidade Climério de Oliveira (MCO-UFBA)","2,9506","Giro de Leito da Produção Hospitalar"
"2024","05","0009709","HU Maria Aparecida Pedrossian (Humap-UFMS)","4,0909","Giro de Leito da Produção Hospitalar"
"2024","05","0010510","HU da Universidade de Brasília (HUB-UnB)","4,6732","Giro de Leito da Produção Hospitalar"
"2024","05","0012505","HU Antônio Pedro (HUAP-UFF)","3,3475","Giro de Leito da Produção Hospitalar"
"2024","05","0027049","HC da Univ. Federal de Minas Gerais (HC-UFMG)","2,8046","Giro de Leito da Produção Hospitalar"
"2024","05","2006197","HU Professor Alberto Antunes (HUPAA-UFAL)","3,1934","Giro de Leito da Produção Hospitalar"
"2024","05","2017644","HU Getúlio Vargas (HUGV-UFAM)","3,192","Giro de Leito da Produção Hospitalar"
"2024","05","2146355","Hospital de Clínicas de Uberlândia (HC-UFU)","2,8369","Giro de Leito da Produção Hospitalar"
"2024","05","2206595","HC da Univ. Feder. do Triângulo Mineiro (HC-UFTM)","3,061","Giro de Leito da Produção Hospitalar"
"2024","05","2218798","HU da Univ. Federal de Juiz de Fora (HU-UFJF)","2,6569","Giro de Leito da Produção Hospitalar"
"2024","05","2244306","HU da Univ. Federal de Santa Maria (HUSM-UFSM)","4,0811","Giro de Leito da Produção Hospitalar"
"2024","05","2252694","HE da Univ. Federal de Pelotas (HE-UFPel)","1,7125","Giro de Leito da Produção Hospitalar"
"2024","05","2295415","HU Gaffree e Guinle (HUGG-Unirio)","3,3165","Giro de Leito da Produção Hospitalar"
"2024","05","2332981","HU João de Barros Barreto (HUJBB-UFPA)","1,8443","Giro de Leito da Produção Hospitalar"
"2024","05","2338424","HC da Universidade Federal de Goiás (HC-UFG)","1,721","Giro de Leito da Produção Hospitalar"
"2024","05","2384299","Complexo do HC da Univ.Fed. do Paraná (CHC-UFPR)","3,686","Giro de Leito da Produção Hospitalar"
"2024","05","2400243","HU Lauro Wanderley (HULW-UFPB)","2,7722","Giro de Leito da Produção Hospitalar"
"2024","05","2409208","Maternidade Escola Januário Cicco (Mejc-UFRN)","4,7083","Giro de Leito da Produção Hospitalar"
"2024","05","2481286","Maternidade Escola Assis Chateaubriand (Meac-UFC)","4,2245","Giro de Leito da Produção Hospitalar"
"2024","05","2504502","HU Júlio Maria Bandeira de Mello (HUJB-UFCG)","3,5106","Giro de Leito da Produção Hospitalar"
"2024","05","2561492","HU Walter Cantídio (HUWC-UFC)","2,4416","Giro de Leito da Produção Hospitalar"
"2024","05","2653982","Hospital Universitário Onofre Lopes (Huol-UFRN)","2,2743","Giro de Leito da Produção Hospitalar"
"2024","05","2655411","Hospital Universitário Júlio Muller (HUJM-UFMT)","2,5385","Giro de Leito da Produção Hospitalar"
"2024","05","2676060","Hospital Universitário Alcides Carneiro (HUAC-UFCG)","1,4061","Giro de Leito da Produção Hospitalar"
"2024","05","2694751","HU Bettina Ferro de Souza (HUBFS-UFPA)","5,7143","Giro de Leito da Produção Hospitalar"
"2024","05","2707675","HU Dr. Miguel Riet Correa Junior (HU-Furg)","2,8832","Giro de Leito da Produção Hospitalar"
"2024","05","2710935","HU da Univ. Federal da Grande Dourados (HU-UFGD)","4,355","Giro de Leito da Produção Hospitalar"
"2024","05","2726653","HU da Universidade Federal do Maranhão (HU-UFMA)","3,3784","Giro de Leito da Produção Hospitalar"
"2024","05","3157245","HU da Univ. Federal de Santa Catarina (HU-UFSC)","2,7222","Giro de Leito da Produção Hospitalar"
"2024","05","3285391","HU da Universidade Federal do Piauí (HU-UFPI)","2,1421","Giro de Leito da Produção Hospitalar"
